network_names,schaefer001,schaefer002,schaefer003,schaefer004,schaefer005,schaefer006,schaefer007,schaefer008,schaefer009,schaefer010,schaefer011,schaefer012,schaefer013,schaefer014,schaefer015,schaefer016,schaefer017,schaefer018,schaefer019,schaefer020,schaefer021,schaefer022,schaefer023,schaefer024,schaefer025,schaefer026,schaefer027,schaefer028,schaefer029,schaefer030,schaefer031,schaefer032,schaefer033,schaefer034,schaefer035,schaefer036,schaefer037,schaefer038,schaefer039,schaefer040,schaefer041,schaefer042,schaefer043,schaefer044,schaefer045,schaefer046,schaefer047,schaefer048,schaefer049,schaefer050,schaefer051,schaefer052,schaefer053,schaefer054,schaefer055,schaefer056,schaefer057,schaefer058,schaefer059,schaefer060,schaefer061,schaefer062,schaefer063,schaefer064,schaefer065,schaefer066,schaefer067,schaefer068,schaefer069,schaefer070,schaefer071,schaefer072,schaefer073,schaefer074,schaefer075,schaefer076,schaefer077,schaefer078,schaefer079,schaefer080,schaefer081,schaefer082,schaefer083,schaefer084,schaefer085,schaefer086,schaefer087,schaefer088,schaefer089,schaefer090,schaefer091,schaefer092,schaefer093,schaefer094,schaefer095,schaefer096,schaefer097,schaefer098,schaefer099,schaefer100,schaefer101,schaefer102,schaefer103,schaefer104,schaefer105,schaefer106,schaefer107,schaefer108,schaefer109,schaefer110,schaefer111,schaefer112,schaefer113,schaefer114,schaefer115,schaefer116,schaefer117,schaefer118,schaefer119,schaefer120,schaefer121,schaefer122,schaefer123,schaefer124,schaefer125,schaefer126,schaefer127,schaefer128,schaefer129,schaefer130,schaefer131,schaefer132,schaefer133,schaefer134,schaefer135,schaefer136,schaefer137,schaefer138,schaefer139,schaefer140,schaefer141,schaefer142,schaefer143,schaefer144,schaefer145,schaefer146,schaefer147,schaefer148,schaefer149,schaefer150,schaefer151,schaefer152,schaefer153,schaefer154,schaefer155,schaefer156,schaefer157,schaefer158,schaefer159,schaefer160,schaefer161,schaefer162,schaefer163,schaefer164,schaefer165,schaefer166,schaefer167,schaefer168,schaefer169,schaefer170,schaefer171,schaefer172,schaefer173,schaefer174,schaefer175,schaefer176,schaefer177,schaefer178,schaefer179,schaefer180,schaefer181,schaefer182,schaefer183,schaefer184,schaefer185,schaefer186,schaefer187,schaefer188,schaefer189,schaefer190,schaefer191,schaefer192,schaefer193,schaefer194,schaefer195,schaefer196,schaefer197,schaefer198,schaefer199,schaefer200,schaefer201,schaefer202,schaefer203,schaefer204,schaefer205,schaefer206,schaefer207,schaefer208,schaefer209,schaefer210,schaefer211,schaefer212,schaefer213,schaefer214,schaefer215,schaefer216,schaefer217,schaefer218,schaefer219,schaefer220,schaefer221,schaefer222,schaefer223,schaefer224,schaefer225,schaefer226,schaefer227,schaefer228,schaefer229,schaefer230,schaefer231,schaefer232,schaefer233,schaefer234,schaefer235,schaefer236,schaefer237,schaefer238,schaefer239,schaefer240,schaefer241,schaefer242,schaefer243,schaefer244,schaefer245,schaefer246,schaefer247,schaefer248,schaefer249,schaefer250,schaefer251,schaefer252,schaefer253,schaefer254,schaefer255,schaefer256,schaefer257,schaefer258,schaefer259,schaefer260,schaefer261,schaefer262,schaefer263,schaefer264,schaefer265,schaefer266,schaefer267,schaefer268,schaefer269,schaefer270,schaefer271,schaefer272,schaefer273,schaefer274,schaefer275,schaefer276,schaefer277,schaefer278,schaefer279,schaefer280,schaefer281,schaefer282,schaefer283,schaefer284,schaefer285,schaefer286,schaefer287,schaefer288,schaefer289,schaefer290,schaefer291,schaefer292,schaefer293,schaefer294,schaefer295,schaefer296,schaefer297,schaefer298,schaefer299,schaefer300,schaefer301,schaefer302,schaefer303,schaefer304,schaefer305,schaefer306,schaefer307,schaefer308,schaefer309,schaefer310,schaefer311,schaefer312,schaefer313,schaefer314,schaefer315,schaefer316,schaefer317,schaefer318,schaefer319,schaefer320,schaefer321,schaefer322,schaefer323,schaefer324,schaefer325,schaefer326,schaefer327,schaefer328,schaefer329,schaefer330,schaefer331,schaefer332,schaefer333,schaefer334,schaefer335,schaefer336,schaefer337,schaefer338,schaefer339,schaefer340,schaefer341,schaefer342,schaefer343,schaefer344,schaefer345,schaefer346,schaefer347,schaefer348,schaefer349,schaefer350,schaefer351,schaefer352,schaefer353,schaefer354,schaefer355,schaefer356,schaefer357,schaefer358,schaefer359,schaefer360,schaefer361,schaefer362,schaefer363,schaefer364,schaefer365,schaefer366,schaefer367,schaefer368,schaefer369,schaefer370,schaefer371,schaefer372,schaefer373,schaefer374,schaefer375,schaefer376,schaefer377,schaefer378,schaefer379,schaefer380,schaefer381,schaefer382,schaefer383,schaefer384,schaefer385,schaefer386,schaefer387,schaefer388,schaefer389,schaefer390,schaefer391,schaefer392,schaefer393,schaefer394,schaefer395,schaefer396,schaefer397,schaefer398,schaefer399,schaefer400,rAmygdala_L,rAmygdala_R,rCaudate_L,rCaudate_R,rCerebellum_10_L,rCerebellum_10_R,rCerebellum_3_L,rCerebellum_3_R,rCerebellum_4_5_L,rCerebellum_4_5_R,rCerebellum_6_L,rCerebellum_6_R,rCerebellum_7b_L,rCerebellum_7b_R,rCerebellum_8_L,rCerebellum_8_R,rCerebellum_9_L,rCerebellum_9_R,rCerebellum_Crus1_L,rCerebellum_Crus1_R,rCerebellum_Crus2_L,rCerebellum_Crus2_R,rHippocampus_L,rHippocampus_R,rLC_L,rLC_R,rN_Acc_L,rN_Acc_R,rPallidum_L,rPallidum_R,rParaHippocampal_L,rParaHippocampal_R,rPutamen_L,rPutamen_R,rRaphe_D,rRaphe_M,rRed_N_L,rRed_N_R,rSN_pc_L,rSN_pc_R,rSN_pr_L,rSN_pr_R,rThal_AV_L,rThal_AV_R,rThal_IL_L,rThal_IL_R,rThal_LGN_L,rThal_LGN_R,rThal_LP_L,rThal_LP_R,rThal_MDl_L,rThal_MDl_R,rThal_MDm_L,rThal_MDm_R,rThal_MGN_L,rThal_MGN_R,rThal_PuA_L,rThal_PuA_R,rThal_PuI_L,rThal_PuI_R,rThal_PuL_L,rThal_PuL_R,rThal_PuM_L,rThal_PuM_R,rThal_Re_L,rThal_Re_R,rThal_VA_L,rThal_VA_R,rThal_VL_L,rThal_VL_R,rThal_VPL_L,rThal_VPL_R,rVTA_L,rVTA_R,rVermis_10,rVermis_3,rVermis_4_5,rVermis_6,rVermis_7,rVermis_8,rVermis_9
DAN,-0.12895230948925,0.0717379376292229,-0.826095640659332,-0.352201879024506,-0.646915078163147,-0.653434276580811,0.675869822502136,0.21142789721489,-0.254119217395782,0.0147531135007739,-0.64961850643158,-0.240174204111099,0.357396930456161,0.37949538230896,-0.29205396771431,0.0923493877053261,0.0399011820554733,-0.589995920658112,0.0437890961766243,0.0571061372756958,-0.351508885622025,0.0860768929123878,1.07945656776428,-0.303128182888031,0.639334857463837,1.18630218505859,2.827956199646,3.61919260025024,2.19108891487122,3.59853339195251,5.99384689331055,0.596947133541107,0.886261343955994,-0.163554981350899,-1.48492836952209,-0.769604682922363,-1.71030414104462,-0.70761376619339,-0.598291456699371,-0.441664069890976,-1.47542691230774,-0.669819712638855,0.19867679476738,-0.484464228153229,-0.471581250429153,-0.164895847439766,0.57297819852829,-0.307240545749664,-0.343304604291916,0.539095342159271,-0.00965109653770924,1.36732995510101,0.669888377189636,1.1924797296524,-0.277979582548141,-0.305410027503967,-0.421808332204819,4.86406898498535,-0.00991615746170282,1.91965317726135,1.38365435600281,-0.417989730834961,1.10100746154785,-0.248261764645576,-0.00318821845576167,-0.232625961303711,1.2198783159256,-0.385098516941071,-0.292611122131348,-0.085007555782795,-0.271722853183746,-1.41744804382324,5.99496603012085,1.52759182453156,9.01739406585693,2.84354162216187,6.71428489685059,8.65909099578857,5.73265361785889,7.24548768997192,7.40506839752197,7.27870845794678,5.91621732711792,6.99759387969971,3.49136352539062,3.56353497505188,6.77409315109253,4.52151155471802,4.03862571716309,1.85389363765717,2.41595578193665,-1.7314361333847,-1.98683989048004,-0.731663763523102,-0.810573875904083,-2.15836048126221,-0.629960775375366,-1.43188834190369,0.0135033717378974,-0.14734773337841,-1.13882780075073,-2.0474419593811,-2.0983829498291,-1.64414215087891,-0.667470455169678,-0.481387346982956,-1.40202677249908,-0.948695540428162,0.098360687494278,0.531397819519043,1.54544067382812,3.83374643325806,0.209434941411018,1.13442099094391,0.861639976501465,0.370842546224594,1.10438525676727,-0.426360785961151,-0.594647645950317,-0.0713583901524544,-0.406514257192612,-0.650948226451874,-0.484820246696472,-0.883581519126892,-0.348441988229752,0.243341043591499,6.37704801559448,1.28641831874847,1.53457045555115,6.18738889694214,5.64843940734863,6.02989625930786,-0.687609434127808,0.510574102401733,-0.0439032875001431,-0.399083405733109,0.829427301883698,-0.474753439426422,1.29742610454559,0.884627044200897,2.26519393920898,0.361837536096573,-0.222397640347481,4.76634550094604,5.94258832931519,-1.4525158405304,-0.102891817688942,-0.28680944442749,-0.894334554672241,-1.17228066921234,-0.633561134338379,-0.276293396949768,-0.665620863437653,-0.70080155134201,0.667395770549774,1.48453521728516,0.0181457959115505,-1.53376996517181,-2.58370685577393,-1.78344142436981,1.984001994133,-0.534084558486938,-1.54228854179382,1.99018657207489,1.26713109016418,-0.307846218347549,-0.239247262477875,-0.599052429199219,0.531634867191315,-1.21805107593536,-0.0984728708863258,-1.73431587219238,-2.90210938453674,-1.55176675319672,-1.29174220561981,-1.30312633514404,-1.38448965549469,-2.48783373832703,-2.04850602149963,-1.7145322561264,-0.744998097419739,0.736518561840057,-1.42357289791107,-1.30589520931244,2.60498762130737,3.65771961212158,1.88497853279114,0.508649110794067,0.655341327190399,-0.302680313587189,0.0365332067012787,-1.39605915546417,-0.17017874121666,2.27662897109985,-0.446657627820969,-0.298895061016083,0.230027481913567,-0.625791609287262,2.74000573158264,1.1700325012207,-0.140595704317093,0.551095306873322,-0.754581272602081,-0.368258744478226,-0.0206472687423229,-0.434105604887009,0.802635014057159,-0.344403475522995,0.5066779255867,-0.156002923846245,-0.890102088451385,-0.212560787796974,0.220762863755226,0.8039391040802,-0.569496691226959,0.242612138390541,0.367344349622726,0.866039037704468,-0.479202926158905,0.564486443996429,0.0653231665492058,1.07456195354462,-0.772282242774963,0.576069831848145,0.122442051768303,1.72150564193726,3.73154616355896,2.39234662055969,1.54458832740784,5.77639818191528,-0.568632662296295,0.908199310302734,0.697357296943665,0.5956711769104,-0.726635634899139,0.188546508550644,-0.230896756052971,-0.645615100860596,-0.53927618265152,-0.743459165096283,-0.370418161153793,-0.913033127784729,-1.37495160102844,-0.45508223772049,1.02795732021332,-0.598725259304047,-0.753159761428833,0.0865379348397255,-0.295271724462509,0.419333130121231,-0.235223054885864,0.799679815769196,1.37353467941284,-0.331798732280731,0.473074585199356,-0.0552604496479034,1.90619695186615,3.22349953651428,0.359613567590714,0.432227253913879,1.49355494976044,1.50666666030884,-0.400435537099838,-0.492609322071075,-0.0738879516720772,0.713225305080414,2.63820266723633,-0.404589861631393,-0.0984733551740646,-0.257363349199295,0.414859443902969,0.275485247373581,-0.519810557365417,2.16013503074646,7.09808683395386,0.334691822528839,4.56666278839111,5.66249227523804,2.95604491233826,8.19765949249268,7.08174419403076,8.27820110321045,5.45056772232056,7.14521980285645,5.33155870437622,8.12030124664307,4.87541723251343,6.71342468261719,4.96457672119141,4.5810227394104,6.20066928863525,3.82823419570923,1.61244869232178,-1.01701927185059,-1.10402226448059,-1.71708476543427,-1.83492028713226,-1.28358149528503,0.0647806525230408,0.147737801074982,2.10602593421936,-0.0769986435770988,-1.00684130191803,0.284773409366608,-0.876672387123108,0.472411543130875,-1.4887957572937,-1.62265765666962,-0.730219125747681,0.667190730571747,-0.751616358757019,-0.876227498054504,1.21601247787476,0.566719472408295,2.48113131523132,1.67630696296692,-0.596275806427002,0.710429310798645,1.48343455791473,1.35093700885773,0.538511872291565,1.17191350460052,1.21685385704041,0.257141202688217,-0.106258012354374,-0.572380483150482,-0.373396754264832,-0.255897492170334,0.131631419062614,0.240558192133904,0.487054467201233,1.11890685558319,1.95259237289429,6.7515754699707,2.58078479766846,5.53047513961792,6.05583477020264,0.0155680617317557,0.340416997671127,1.3691223859787,1.17202663421631,0.35277995467186,0.823761403560638,0.0918045118451118,1.72455763816833,1.08538746833801,1.43506896495819,-0.590390086174011,1.69393253326416,2.27565407752991,1.00683379173279,1.71014928817749,4.25228834152222,4.12223863601685,5.60623121261597,3.60687041282654,2.76603698730469,0.43343523144722,-1.34531986713409,-1.46560561656952,0.493910074234009,-1.24980640411377,0.0343365184962749,-0.721161901950836,-0.311438947916031,2.23450708389282,-0.549599468708038,-0.305676341056824,-0.593899190425873,0.0492948107421398,0.125442013144493,0.669975399971008,-0.78008246421814,-0.600173771381378,0.650158762931824,0.751817107200623,-0.724478840827942,-1.09308421611786,0.704318404197693,-1.23927271366119,-0.770806550979614,-2.58529925346375,-1.68103814125061,-1.24793064594269,-2.35881996154785,-1.43082129955292,-1.56909167766571,0.0565850771963596,-0.614405632019043,1.46990871429443,0.767767310142517,-0.00565552059561014,-0.367400497198105,1.20232748985291,-1.14977419376373,-0.0404289662837982,0.460126996040344,-0.0450732074677944,-0.0685130953788757,1.05737018585205,0.677472174167633,0.953755676746368,0.226298421621323,0.604470372200012,0.0164369996637106,0.339530915021896,0.556495189666748,0.120194211602211,0.194858506321907,-0.41937056183815,0.00181599776260555,-0.194511324167252,0.662840247154236,0.300296008586884,0.349562376737595,0.437643080949783,-0.0198848955333233,0.0900043919682503,0.677787780761719,0.668755352497101,0.777931153774261,0.403177171945572,0.157186776399612,1.16068243980408,0.79411906003952,0.216960698366165,2.62487483024597,3.02199864387512,0.319852769374847,0.387456953525543,0.465383946895599,0.707844793796539,-0.193770006299019,0.11691040545702,0.357203722000122,0.817564308643341,0.514281332492828,0.746295869350433,0.847597599029541,0.818507194519043,0.564966797828674,0.978897213935852,-0.957367599010468,0.171550244092941,-1.46814608573914,-0.132961615920067,0.306179076433182,1.34080076217651,-0.925900340080261,-0.260804772377014,-1.96074116230011,-0.613184750080109,-1.29905271530151,-0.434922695159912,-0.0539221353828907,0.623065590858459,-0.115661941468716,0.396711379289627,-0.987617373466492,-0.401124119758606,-1.35790956020355,-0.847825109958649,-0.508297443389893,-0.361003756523132,-0.703008949756622,0.716501474380493,-0.753845632076263,0.470241785049438,-1.85000383853912,-0.548428177833557,-1.57399547100067,-0.524699211120605,1.00827527046204,0.424134463071823,0.474783658981323,-0.0212903376668692,-0.520019888877869,-0.0324463620781898,1.02481698989868,0.862358033657074,0.46523305773735
SMA,0.703052878379822,0.503614723682404,-0.583175003528595,0.179213508963585,-0.578719735145569,0.0723219886422157,0.130115866661072,-0.451239198446274,1.13404881954193,0.583642065525055,-0.0485909767448902,1.37461173534393,0.0897892117500305,-0.652972280979156,0.285001009702682,0.71034049987793,-0.21624319255352,-0.237700611352921,0.61866706609726,0.581419169902802,0.866332471370697,0.7796630859375,-1.28258275985718,-1.15081191062927,-0.39568030834198,0.668446838855743,-1.01736652851105,-1.17083096504211,-1.71694326400757,-1.37929308414459,-0.622307300567627,-0.646933197975159,-0.537001371383667,-1.94891500473022,-1.85430562496185,-1.33781313896179,0.277403920888901,-0.13031579554081,-1.24823188781738,0.978757679462433,-2.08553338050842,-0.526477932929993,2.1161105632782,1.14902555942535,2.29462862014771,-0.196518778800964,5.21858596801758,1.56226849555969,0.288690119981766,3.23346638679504,1.69659662246704,0.0418713130056858,-0.170637980103493,-1.18646991252899,-1.04640281200409,4.79108238220215,0.678385317325592,-0.400371342897415,-1.48278033733368,-1.08898293972015,2.06736040115356,-1.51578402519226,-0.915748000144958,-0.317672848701477,1.02432763576508,-1.67213094234467,-1.14820027351379,-0.988283097743988,-0.174269840121269,-1.11824083328247,-0.288716077804565,0.4055395424366,0.275668323040009,-1.66913866996765,1.00225722789764,-1.39282953739166,-0.69782167673111,0.592422187328339,-0.705826342105865,-0.303914278745651,0.957171738147736,1.07016170024872,0.962145447731018,1.33837473392487,-0.338231861591339,6.65390586853027,3.60930919647217,4.81118488311768,2.46891474723816,2.51173734664917,5.50858163833618,-1.2136138677597,0.136578097939491,-1.02188944816589,-1.28144037723541,1.04610538482666,0.474478781223297,-0.224275439977646,3.51444005966187,-2.23636889457703,3.61110734939575,0.547189176082611,2.6418993473053,0.769379138946533,2.2750518321991,0.613063335418701,1.89554798603058,4.48597478866577,-0.667477011680603,12.642370223999,-0.960942566394806,-0.388301193714142,3.8851306438446,-0.152834892272949,-0.463504582643509,0.272522777318954,-0.0997745618224144,-0.0904284790158272,1.09433913230896,0.989262998104095,1.30067729949951,0.607607066631317,0.811033844947815,0.731269657611847,0.509951114654541,0.494512259960175,-0.587420403957367,-1.39679718017578,-1.0413304567337,-0.843097567558289,-1.56148934364319,-1.56973040103912,-0.312509566545486,-1.2953405380249,-1.47275817394257,-2.05150508880615,-1.10843312740326,-0.235013976693153,-1.0877605676651,-0.955990493297577,1.77116060256958,-0.118240617215633,1.46781134605408,-0.83001720905304,0.389881044626236,1.56667637825012,-0.0819557011127472,1.28013455867767,1.36289000511169,0.675916969776154,-0.295580863952637,0.84090518951416,1.6829297542572,1.05007421970367,0.200417548418045,0.501710176467896,1.1799840927124,1.66387629508972,1.43890225887299,0.433431386947632,-0.504336416721344,0.118423506617546,0.673460125923157,-0.669676244258881,-0.766135454177856,-0.195979878306389,-1.03870642185211,1.01329386234283,0.201575085520744,0.37959548830986,-1.26899778842926,0.53261786699295,1.30170738697052,0.138374865055084,0.478602409362793,0.15485392510891,-0.723801076412201,0.0950400233268738,0.460859805345535,0.233322590589523,-0.148695304989815,-0.134758427739143,-0.154564842581749,0.016325494274497,3.22819447517395,0.386848419904709,-0.0500094518065453,1.11900770664215,9.34287738800049,1.10571324825287,1.16203379631042,2.07344961166382,0.89496773481369,0.222845509648323,1.25965881347656,0.859576165676117,-0.115586012601852,0.445221155881882,-0.319542974233627,0.55072695016861,0.885634005069733,0.539178013801575,-0.0249219927936792,0.190935164690018,0.226688548922539,0.758292675018311,-0.58113694190979,1.19847226142883,-0.412092536687851,0.116887666285038,1.0830295085907,0.610727608203888,1.00902140140533,-0.87158203125,0.452076524496078,0.362600743770599,-0.262227267026901,0.716578662395477,1.36988723278046,0.750661432743073,0.439268887042999,0.103160694241524,-0.544607222080231,0.761314988136292,0.355058759450912,-0.660100162029266,-0.30499592423439,-0.166121885180473,-0.824500679969788,-0.460100591182709,0.32922038435936,0.0134958550333977,-0.95622056722641,-2.45327925682068,-1.43163359165192,-2.48562264442444,-0.409476071596146,1.27732694149017,-1.78737902641296,-1.50092911720276,-0.827283442020416,1.21556627750397,-1.81409907341003,-0.331950098276138,2.87258505821228,2.32163000106812,0.334794223308563,4.40719079971313,1.21611201763153,-0.575221717357635,2.30343723297119,3.83199191093445,0.185599014163017,3.34019756317139,0.872860074043274,1.48206949234009,0.0180613826960325,-0.0248082466423512,0.0967907682061195,-0.492553949356079,2.25637888908386,-0.954981803894043,-1.01162552833557,-0.730187654495239,-0.569969713687897,1.99719822406769,0.142818316817284,0.143949404358864,-0.154109537601471,-0.422237783670425,-0.738861560821533,-0.343889832496643,0.482064694166183,-0.316677957773209,-0.363349676132202,-0.107668943703175,0.0908222571015358,-1.10787057876587,-1.31364500522614,0.126454710960388,-0.907503485679626,1.26645231246948,-0.634510159492493,-0.0106190759688616,0.972622275352478,1.39633560180664,-0.0368857607245445,1.34601044654846,0.596913576126099,6.73474502563477,4.45891666412354,3.61024475097656,2.756507396698,1.21266782283783,1.33564722537994,1.47760963439941,-0.319622308015823,-1.02501571178436,-0.659120321273804,0.0471985563635826,6.15695524215698,-0.80967503786087,0.86633437871933,-1.8955899477005,-0.327172547578812,2.93725824356079,1.88853538036346,1.02481555938721,1.85634183883667,0.727743148803711,5.75455331802368,7.77088403701782,-0.741300284862518,15.6540908813477,-1.16187822818756,-1.19674837589264,6.89248418807983,4.19938278198242,-0.416967689990997,-0.912559330463409,0.617595314979553,-0.763530790805817,-0.158802807331085,-0.0234087742865086,1.26192533969879,0.867977142333984,0.934641897678375,0.559312760829926,0.5987548828125,-0.606779277324677,0.92605459690094,-1.08813261985779,-1.33090722560883,-0.894665837287903,-1.33573281764984,-1.69010472297668,-1.18801832199097,-0.845017373561859,-0.798225224018097,0.03500896692276,-2.09623956680298,-1.75937879085541,-1.41999757289886,-1.34836578369141,-0.87232917547226,0.0189045518636703,1.12284994125366,0.300311118364334,0.223042741417885,1.53909373283386,0.0275143701583147,0.486740291118622,4.82726287841797,0.21239061653614,1.43846344947815,0.212044149637222,0.851840019226074,-0.60550194978714,2.26630878448486,-0.623601496219635,1.99415051937103,0.994077026844025,-0.146036818623543,-0.119227975606918,0.125027522444725,-1.17846167087555,0.756174683570862,0.492217391729355,-0.0141689879819751,0.0785616785287857,-0.244273155927658,-1.2442774772644,0.728304088115692,0.934763967990875,-1.71265423297882,-1.90455734729767,-0.651109755039215,0.759297549724579,0.174781262874603,0.226968079805374,-0.43173149228096,0.588286280632019,0.452544957399368,0.067196823656559,0.731616377830505,0.292319059371948,-0.438939660787582,-0.278283149003983,-0.0459898263216019,-0.664509952068329,4.22787857055664,0.736131966114044,0.842314660549164,0.143564373254776,1.51956689357758,0.803703367710114,0.1339121311903,-0.249975010752678,0.603284418582916,0.638493835926056,-0.803118705749512,-0.701554894447327,0.484952569007874,0.797647714614868,1.23533129692078,0.838009715080261,0.0058853393420577,-0.215057373046875,0.374732106924057,0.45363262295723,0.277546167373657,0.49506413936615,-0.367738604545593,0.0388255454599857,0.200529858469963,-0.0234254822134972,0.577609419822693,0.529533743858337,-0.350327283143997,-0.261131018400192,-0.759910345077515,-0.0196822807192802,-0.416717261075974,-0.571304142475128,-0.045900996774435,0.436366081237793,-0.792586326599121,-0.734876036643982,0.974789559841156,1.63116312026978,0.291626542806625,0.339748531579971,1.07695174217224,1.18440973758698,-0.543389558792114,-0.292370229959488,-0.332111448049545,-0.698199152946472,-0.0651691630482674,-0.459085792303085,-0.353941529989243,-0.565830767154694,-0.0711914151906967,0.145194083452225,0.0389283895492554,0.0699083283543587,-0.452584952116013,-0.889058828353882,-0.422516196966171,-0.0611733719706535,0.102691039443016,0.385974586009979,-0.0607573837041855,-0.105604447424412,-0.665326952934265,-0.931106686592102,-0.47325873374939,-0.849880039691925,-1.2718950510025,-1.06143140792847,-0.259275048971176,-0.148216217756271,-0.423815816640854,-0.884122490882874,-0.301371216773987,-0.552631080150604,0.155350089073181,0.951354205608368,-0.131274521350861,0.791476607322693,-0.812982261180878,-0.377423256635666,-0.189932003617287,-0.350443780422211,0.197091817855835,-0.0437339767813683,0.83321613073349,0.714298069477081,0.808390915393829,-0.276410937309265,-0.111803866922855
